,text,source
15416,They reproduce sexually through external fertilization.,DGEM_FORMAT
15417,"Dengue fever is also a very painful disease caused by mosquito carrying the dengue virus, which leads to a large amount of pain leading to death.",DGEM_FORMAT
15418,A double bond consists of one sigma bond and one pi bond.,DGEM_FORMAT
15419,A suspected positive case cannot be called negative by laboratory diagnosis unless the negative CI-ELISA results have been confirmed by a PCR test.,DGEM_FORMAT
15420,"Kinetic energy is energy associated with motion, so if there is motion there must be kinetic energy.",DGEM_FORMAT
15421,Scissors are compound machines.,DGEM_FORMAT
15422,"The water in Crater Lake appears to be bright blue, but it isn't.",DGEM_FORMAT
15423,Pheromones are substances one organism produces for purposes of chemo-communication with another of the same species.,DGEM_FORMAT
15424,"Among the cells with large central vacuoles, one (A) has chloroplasts and the other does not.",DGEM_FORMAT
15425,"Describe the various type of bonding in chemical compounds (ionic, covalent, metallic).",DGEM_FORMAT
15426,"A Human Heart, showing all four chambers",DGEM_FORMAT
15427,"Many commercial products, such as drugs, plastics, and elastomers (elastic substances similar to rubber), have been developed by organic chemists who synthesize elements or simple compounds to create new compounds or substances that have different properties and applications.",DGEM_FORMAT
15428,Also known as white blood cells or leukocytes.,DGEM_FORMAT
15429,"Crytosporidium species Causes cryptosporodiosis Cryptosporidium is a tiny protozoan, an opportunist not a frank pathogen.",DGEM_FORMAT
15430,Viruses are the most abundant type of biological entity on the earth.,DGEM_FORMAT
15431,The Earth's seasons occur because the Earth's rotation axis is tilted.,DGEM_FORMAT
15432,"When light meets matter, it may be reflected, transmitted, or absorbed.",DGEM_FORMAT
15433,"The inside of Saturn is probably a core of iron, nickel, silicon and oxygen compounds, surrounded by a deep layer of metallic hydrogen, then a layer of liquid hydrogen and liquid helium and finally, an outer gaseous layer.",DGEM_FORMAT
15434,"It lacks some traits required for competing at the highest levels of international riding sports, but its combination of size and good temperament makes it suitable for both adults and children.",DGEM_FORMAT
15435,and alteration of the environment and climatic changes which have a direct impact on the composition and size of the population of insect vectors and animal reservoirs.,DGEM_FORMAT
15436,The bones of the vertebrate skeleton can be grouped into axial and appendicular components.,DGEM_FORMAT
15437,Substances that cannot be broken down into simpler substances with different properties are called elements.,DGEM_FORMAT
15438,Seeds of a pine cone are easily carried by the wind and dispersed because seeds have wings.,DGEM_FORMAT
15439,Treatment is given for four to six cycles (12 to 18 weeks).,DGEM_FORMAT
15440,"Primary producers comprise the bottom trophic level, followed by primary consumers (herbivores), then secondary consumers (carnivores feeding on herbivores), and so on.",DGEM_FORMAT
15441,Centrifuges use inertia to perform their task.,DGEM_FORMAT
15442,The pressure of ocean water increases rapidly as the water gets deeper.,DGEM_FORMAT
15443,"Both results are achieved through precise use of leverage, inertia, gravity, and the action of centrifugal and centripetal forces.",DGEM_FORMAT
15444,A mineral is described as a natural substance that makes up rocks.,DGEM_FORMAT
15445,The ability to respond to reliable environmental cues such as photoperiod is critical for migrating birds because they can anticipate seasonal changes in environments and then prepare for migration by storing energy and nutrients.,DGEM_FORMAT
15446,Natural selection is the process that allows organisms with better traits to survive and produce.,DGEM_FORMAT
15447,The triceps help the body extend the arm.,DGEM_FORMAT
15448,"Most nonvascular plants, though, reproduce sexually.",DGEM_FORMAT
15449,Acid rain may be caused by air pollution.,DGEM_FORMAT
15450,Kinetic engergy is the energy of anything in motion.,DGEM_FORMAT
15451,"The compny is also a major maker of microscopes, measuring and surveying devices, and eyeglass lenses.",DGEM_FORMAT
15452,The term passive transport describes a way that small molecules or ions move across the cell membrane without input of energy by the cell.,DGEM_FORMAT
15453,"The second room (S2 in the Table, p 179) is a ""double-walled, copper-screen Faraday cage"" which ""provides 120 dB attenuation for plane wave radio frequency radiation over a range of 15 KHz to 1 GHz.",DGEM_FORMAT
15454,"However, these techniques do not directly identify the atomic numbers of the atoms neighboring the absorbing atom in multielement samples.",DGEM_FORMAT
15455,These are represented by uppercase letters and can be listed by using env or printenv at the command prompt.,DGEM_FORMAT
15456,Holiday response time may be several hours.,DGEM_FORMAT
15457,The transportation system is like the circulatory system in the body.,DGEM_FORMAT
15458,The pH of a solution is a measure of its degree of acidity or basicity.,DGEM_FORMAT
15459,this time period is called an interval.,DGEM_FORMAT
15460,"With the charge created by EHP, a voltage pulse is created which is proportional to the energy deposited.",DGEM_FORMAT
15461,"Objectives 3.01 Summarize changes to the earth caused by erosion, weathering, and mass wasting.",DGEM_FORMAT
15462,muscles and motor mechanisms;,DGEM_FORMAT
15463,observe that moving a magnet in a coiled wire produces a current in the wire;,DGEM_FORMAT
15464,A raccoon is at the second feeding or trophic level when consuming nuts and at the third trophic level when eating a crayfish.,DGEM_FORMAT
15465,"Plasma completes the list: solid, liquid, gas.",DGEM_FORMAT
15466,Gardasil is an HPV vaccine aimed at preventing cervical cancers and genital warts.,DGEM_FORMAT
15467,"A fluid, on the other hand, experiences continuous deformation in response to a shear force.",DGEM_FORMAT
15468,"Because the sporophyte generation of the leptosporangiate fern persists, it is sporophyte dominant.",DGEM_FORMAT
15469,"All of the land drained by a river system is called its basin, or the ""wet"" term  watershed",DGEM_FORMAT
15470,The model includes Pluto and has not been updated since Pluto was reclassified as a dwarf planet.,DGEM_FORMAT
15471,"When represented by a single letter, dominant alleles are represented by uppercase letters.",DGEM_FORMAT
15472,Each hemisphere of the cerebrum divided into 4 lobes.,DGEM_FORMAT
15473,Such a current can transport considerable amounts of sediment along a coast.,DGEM_FORMAT
15474,Formic acid is found in the secretions of stinging ants.,DGEM_FORMAT
15475,The combustion of propane gas produces carbon dioxide and water vapor.,DGEM_FORMAT
15476,Pressure is defined in physics as the amount of force pushing against a given area.,DGEM_FORMAT
15477,Cranium (skull) is the term for the skeletal structure of the head that supports the face and protects the brain.,DGEM_FORMAT
15478,A lipid is a hydrocarbon compound in which the hydrogen and carbon atoms are linked in a long chain;,DGEM_FORMAT
15479,"Uranium ores typically contain only a small amount of uranium-bearing minerals, so initial extraction and concentration steps are required.",DGEM_FORMAT
15480,"As the temperature of water decreases, the water molecules slow down.",DGEM_FORMAT
15481,Numerous blood vessels(sinusoids) containing red blood cells are present.,DGEM_FORMAT
15482,"Cytokinesis is the name for the division of the cytoplasm in eukaryotic cells, resulting in two genetically identical daughter cells.",DGEM_FORMAT
15483,Superconductors are materials with a resistivity of zero.,DGEM_FORMAT
15484,Clouds form(s) when water vapor condenses in the air around specs of matter.,DGEM_FORMAT
15485,Capillaries are the smallest type of blood vessels.,DGEM_FORMAT
15486,Any large molecule is referred to as a macromolecule.,DGEM_FORMAT
15487,A light bulb converts electrical energy to light and thermal energy.,DGEM_FORMAT
15488,Plants need water (H20) and carbon dioxide (CO2) in the presence of sunlight and chlorophyll to produce glucose (C6 H12 O6) for energy.,DGEM_FORMAT
15489,The term volume is used to describe the amount of space occupied by a sample of matter.,DGEM_FORMAT
15490,"In the episode, SpongeBob becomes stranded in an aphotic zone called Rock Bottom.",DGEM_FORMAT
15491,Chemistry is defined as the study of matter.,DGEM_FORMAT
15492,Hemoglobin is the name of the blood protein that carries oxygen from the lungs to the body's assorted tissues.,DGEM_FORMAT
15493,The low atomic number of beryllium allows it to absorb x-rays.,DGEM_FORMAT
15494,Opposite charges attract one another.,DGEM_FORMAT
15495,The pH scale is used to measure the degree of acidity or alkalinity of a solution.,DGEM_FORMAT
15496,Drought Prolonged period with little or no rainfall.,DGEM_FORMAT
15497,Impulse is the quantity of force multiplied by the time it is applied.,DGEM_FORMAT
15498,The final temperature scale is the Kelvin scale.,DGEM_FORMAT
15499,The ground tissue system has neither dermal nor vascular tissues.,DGEM_FORMAT
15500,The cytoplasm is divided during cytokinesis.,DGEM_FORMAT
15501,This is the second most common type of breast cancer (30-50%).,DGEM_FORMAT
15502,It can also assist the respiratory system in the passage of air.,DGEM_FORMAT
15503,You call elements that contain only atoms of one type of element native elements.,DGEM_FORMAT
15504,An equivalent term for an autotroph is producer .,DGEM_FORMAT
15505,Food poisoning is another term for foodborne illness.,DGEM_FORMAT
15506,Hydrogen chloride is a covalent compound.,DGEM_FORMAT
15507,"Since the system is in equilibrium, the net force acting along the y-axis must be zero.",DGEM_FORMAT
15508,The large intestine is a wide tube connecting the small intestine with the anus.,DGEM_FORMAT
15509,"Piston-driven air displacement pipettes are micropipettes, which are tools to handle volumes of liquid in the microliter scale and are pipettes.",DGEM_FORMAT
15510,The surface of earth is covered by a relatively thin layer of water called the hydrosphere.,DGEM_FORMAT
15511,An example of a symbiotic member of this Division is the protozoans which live in the gut of termites and digest cellulose in the wood the termites eat.,DGEM_FORMAT
15512,Draw the field lines and also the equipotentials.,DGEM_FORMAT
15513,The movement of an air mass over earth's surface causes local weather changes.,DGEM_FORMAT
